"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
23 "Meldrum, Paul" 23 294 97 148 442 19.22 24 19             31 29 7                  
31 "Alvin, Tom" 23 326 95 107 433 18.83 9 9             47 25 14                  
41 "Rohde, Peter" 20 286 72 134 420 21.00 3 6             33 27 2                  
14 "Ashman, Rodney" 19 298 65 74 372 19.58 34 15             32 40 5                  
7 "Johnston, Wayne" 18 268 48 76 344 19.11 16 17             28 51                    
8 "Blackwell, Wayne" 18 207 79 136 343 19.06 17 11             26 35                    
32 "Glascott, David" 17 196 57 133 329 19.35 9 5             32 13                    
44 "Madden, Justin" 20 224 135 105 329 16.45 12 6 275           80 57 21                  
36 "MacLure, Mark" 20 235 127 75 310 15.50 48 35 4           28 42 7                  
26 "Rhys-Jones, David" 19 156 59 153 309 16.26 22 13             46 38 2                  
28 "Kourkoumelis, Spiro" 14 190 44 115 305 21.79 15 12             38 26 1                  
30 "Murphy, Fraser" 21 189 41 82 271 12.90 39 29             35 45 4                  
37 "Harmes, Wayne" 19 184 88 79 263 13.84 13 20 1           33 20 4                  
35 "Dean, Peter" 19 171 73 86 257 13.53 2 5 1           21 29 1                  
9 "Hunter, Ken" 18 190 86 67 257 14.28 20 16 4           35 15 2                  
5 "Sheldon, Ken" 12 182 37 65 247 20.58 8 7 1           13 23                    
27 "English, Des" 12 127 43 83 210 17.50 2 1             13 13 2                  
1 "Silvagni, Stephen" 17 133 61 61 194 11.41 1               27 19 4                  
17 "Reid, Bruce" 14 98 32 83 181 12.93 1 2             20 17                    
33 "McConville, Peter" 15 116 67 63 179 11.93 18 5 1           20 29 1                  
16 "Buckley, Jim" 10 118 13 40 158 15.80 14 10             11 21                    
38 "Robertson, Shane" 9 75 16 37 112 12.44 2 4             5 11                    
45 "McKenzie, Warren" 10 69 52 35 104 10.40 17 14 12           1 17                    
24 "Hartney, Brendan" 7 63 26 40 103 14.71   1             10 6                    
18 "Montgomery, Allan" 8 63 24 40 103 12.88 1 1             12 11                    
20 "Baynes, Rhett" 11 53 39 35 88 8.00 6 5 47           15 18                    
34 "Marcou, Alex" 5 58 15 30 88 17.60 3 1             1 5                    
