"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
23 "McLeod, Andrew" 23 322 76 190 512 22.26 25 22 3 74 25 129 98 41 15 18 16 199 303 4 12 31 35      
9 "Edwards, Tyson" 25 335 109 153 488 19.52 16 7   57 78 78 53 53 15 21 10 175 324 10 9 44 41      
36 "Goodwin, Simon" 22 271 61 205 476 21.64 17 16 5 63 37 95 100 42 15 13 7 206 275 5 7 30 14      
32 "Ricciuto, Mark" 22 261 86 190 451 20.50 35 15 4 67 19 103 64 45 8 20 13 148 310 12 19 42 3      
10 "Bode, Matthew" 25 243 71 205 448 17.92 23 13   76 24 91 94 53 22 28 11 181 276 1 13 36 11      
28 "Johnson, Kane" 19 250 77 193 443 23.32 10 9   30 31 82 91 29 21 10 9 142 310 5 10 15 14      
26 "Bickley, Mark" 20 242 85 185 427 21.35 5 5   54 39 80 89 31 9 17 3 137 288 7 4 62 7      
34 "Hart, Ben" 25 302 110 97 399 15.96 2 2 6 43 105 50 26 38 13 13   111 264 13 2 82 26      
11 "Doughty, Michael" 25 220 95 161 381 15.24 13 5   39 19 76 38 24 15 13 1 136 256 5 9 35 6      
20 "Stenglein, Tyson" 23 197 89 181 378 16.43 6 8 15 69 26 55 74 37 22 20 2 142 240 10 7 62 2      
19 "Stevens, Mark" 23 204 106 125 329 14.30 38 29 3 42 5 68 14 48 26 25   160 171 31 35 47        
24 "Burton, Brett" 25 227 121 61 288 11.52 51 35 17 41 12 41 13 45 16 24 2 117 170 29 64 35 5      
40 "Ladhams, Chris" 16 189 41 77 266 16.63 9 7 2 44 15 60 50 25 15 6   115 155 3 4 6 11      
7 "Smart, Nigel" 23 150 63 109 259 11.26 3 3 6 44 54 23 10 28 14 15 2 101 152 7 2 84 12      
18 "Johncock, Graham" 25 181 87 63 244 9.76 14 8   54 30 51 13 33 12 15   86 157 13 16 34 13      
8 "Bassett, Nathan" 20 136 52 73 209 10.45 9 3 15 30 52 15 12 17 21 9 2 79 110 10 12 69 10      
16 "McGregor, Ken" 17 123 66 76 199 11.71 5 4 18 31 34 16 14 24 9 12   87 103 15 6 64 1      
35 "Biglands, Rhett" 22 107 53 57 164 7.45 10 7 354 34 13 48 34 41 19 22 3 91 71 13 14 46 1      
3 "Massie, Kris" 16 82 37 76 158 9.88 4 3   23 10 27 9 13 12 5   55 106 4 4 22 3      
4 "Clarke, Matthew" 24 59 31 95 154 6.42 5 6 445 26 6 26 54 53 20 43   107 53 13 9 41 1      
17 "Welsh, Scott" 13 101 38 51 152 11.69 29 8 1 23 1 36 11 18 7 10   71 80 10 17 29 3      
1 "Crowell, Andrew" 14 59 47 81 140 10.00 5 2 2 26 26 7 12 7 6 2   51 93 8 5 44 10      
22 "Perrie, Ian" 11 70 37 46 116 10.55 6 2 3 12 13 13 2 16 11 4   50 67 6 3 39 6      
6 "Nelson, Ben" 12 25 10 42 67 5.58 1     21 3 16 10 8 1 3   27 42     7        
25 "Beinke, Bryan" 11 46 22 16 62 5.64 10 3   6   12 3 10 2 4   33 30 9 11 8        
21 "Gallagher, James" 5 36 11 26 62 12.40 3 2   7 6 12 10 3 2 2 3 18 43   1   2      
15 "Fitzgerald, Ryan" 8 35 26 22 57 7.13 8 9 7 6   12 6 12 4 6   28 28 7 16 13        
39 "Mattner, Martin" 7 32 10 22 54 7.71   1   22 6 11 6 7 1 7   22 38     15 1      
5 "Shir, Matthew" 6 35 16 19 54 9.00 1     8 6 7 1 2 3     15 39 1 1 5 2      
27 "Schell, Daniel" 10 34 26 10 44 4.40 9 8 2 7 1 9   5 2 4   20 22 10 16 15        
31 "Marsh, Ben" 6 20 9 14 34 5.67 1   50 7 1 10 7 9 4 8   19 18 1   12        
12 "Shirley, Robert" 4 8 6 12 20 5.00       7 1   3 3 2 2   8 13 1 1 2        
2 "Hewitt, Evan" 2 15 7 4 19 9.50   3 2 1 2 4   4 2 2   7 10 2 2 3 1      
33 "Reilly, Brent" 1     1 1 1.00       1               1       1        
20 "Black, Simon" 25 288 84 294 582 23.28 17 18 3 115 31 129 157 74 23 36 25 290 317 6 7 33 34      
5 "Scott, Brad" 25 315 136 179 494 19.76 8 10 1 55 44 86 45 49 17 20   131 362 2 7 62 23      
