"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
10 "Gallagher, Adrian" 20 440 68 39 479 23.95 29 19 4           84 29                    
42 "Walls, Robert" 19 289 137 73 362 19.05 32 40 2           40 56                    
1 "Silvagni, Sergio" 20 308 69 47 355 17.75 6 6 24           57 42                    
30 "Waite, Vin" 22 277 94 74 351 15.95 2 2 20           64 67                    
34 "Robertson, Ian" 20 255 106 89 344 17.20 14 16 4           50 46                    
43 "McKay, David" 22 257 157 41 298 13.55 12 12 72           22 42                    
21 "Gill, Barry" 22 225 41 63 288 13.09   1 1           29 47                    
24 "Barrot, Bill" 12 224 49 41 265 22.08 10 7 1           33 33                    
2 "Nicholls, John" 21 170 75 91 261 12.43 29 15 281           41 78                    
25 "Jesaulenko, Alex" 17 212 81 48 260 15.29 56 34 2           30 23                    
20 "Southby, Geoff" 21 222 74 32 254 12.10                 54 28                    
15 "Pinnell, Phillip" 19 187 41 37 224 11.79 1 2 2           20 49                    
3 "Hall, Kevin" 16 169 40 46 215 13.44   2             19 31                    
5 "Jackson, Syd" 16 176 52 36 212 13.25 22 16             19 33                    
8 "Keogh, Trevor" 16 163 31 22 185 11.56 12 15             29 27                    
6 "Crane, Gary" 11 162 36 16 178 16.18 1 1             28 26                    
12 "Armstrong, Barry" 11 144 17 23 167 15.18 2 11             28 14                    
19 "Collins, Ian" 15 138 35 28 166 11.07 1   1           27 19                    
18 "Walsh, Brian" 9 122 28 38 160 17.78 9 15             16 11                    
32 "Quirk, Bryan" 11 133 37 26 159 14.45 9 9 1           28 23                    
28 "Jones, Peter" 11 88 71 58 146 13.27 16 6 126           19 21                    
4 "Doull, Bruce" 12 107 29 32 139 11.58     2           18 22                    
46 "Warden, John" 9 86 35 37 123 13.67   7             11 22                    
50 "OConnell, John" 10 102 32 16 118 11.80                 12 19                    
22 "Chandler, Neil" 9 75 21 26 101 11.22   3 2           19 12                    
35 "Mulcair, Barry" 7 68 12 17 85 12.14     3           11 6                    
14 "McLean, Ricky" 7 68 31 9 77 11.00 21 15             6 27                    
27 "Mitchell, Chris" 5 56 29 5 61 12.20 6 7 40           7 12                    
49 "Lukas, Andrew" 8 50 16 9 59 7.38   2             4 3                    
33 "Hurst, Paul" 3 37 3 11 48 16.00   1             5 15                    
17 "Crosswell, Brent" 2 23 14 7 30 15.00 9 4             2 3                    
23 "Warburton, Peter" 2 24 6 1 25 12.50 1 3             3 2                    
44 "Fyffe, Peter" 4 16 1 3 19 4.75                 4 1                    
16 "Lawson-Smith, Gary" 4 17 4 2 19 4.75   2 13           3 6                    
31 "Hall, Peter" 2 12 5 4 16 8.00 2               2                      
38 "Amos, Mark" 2 8 5   8 4.00   2 3           2 2                    
47 "Gutterson, Daryl" 1 2 1   2 2.00                   1                    
7 "Hopkins, Ted" 1 2 1   2 2.00                   1                    
29 "OBrien, Paul" 1 1     1 1.00                 1 2                    
2 "Richardson, Wayne" 23 621 139 134 755 32.83 37 33 3           92 53                    
8 "Tuddenham, Des" 22 433 131 131 564 25.64 48 28 3           66 43                    
22 "Greening, John" 23 413 130 118 531 23.09 7 13 2           72 60                    
5 "Price, Barry" 19 315 52 157 472 24.84 4 5 15           37 28                    
12 "Dunne, Ross" 22 298 119 46 344 15.64 18 13 28           49 53                    
14 "Jenkin, Graeme" 22 284 168 60 344 15.64 14 14 456           38 74                    
18 "Richardson, Max" 17 265 82 71 336 19.76 8 14 6           43 50                    
26 "Dean, Robert" 19 264 106 59 323 17.00 4 8 4           42 43                    
31 "McKenzie, Brian" 21 288 50 32 320 15.24   1             45 42                    
6 "McKenna, Peter" 22 282 159 32 314 14.27 134 79             43 48                    
3 "Potter, Ted" 23 268 69 46 314 13.65                 46 27                    
29 "OCallaghan, Denis" 23 277 84 32 309 13.43 1               38 32                    
28 "Thompson, Len" 18 193 91 63 256 14.22 20 13 172           48 54                    
16 "Atkinson, Alan" 18 181 42 45 226 12.56   6 1           24 28                    
25 "Rose, Robert" 16 182 57 44 226 14.13 10 8             19 31                    
35 "Wearmouth, Ronnie" 14 162 28 56 218 15.57 8 11             21 29                    
1 "Waters, Terry" 12 152 84 41 193 16.08 9 8 5           25 35                    
21 "Clifton, Jeff" 15 130 46 31 161 10.73                 32 28                    
4 "Coles, Henry" 16 132 24 27 159 9.94 13 11             25 33                    
10 "Eakins, Peter" 13 142 56 12 154 11.85     1           32 20                    
27 "Britt, Con" 10 111 35 33 144 14.40 8 7             20 37                    
7 "Delahunty, Mike" 12 121 31 13 134 11.17     1           20 19                    
30 "Pettigrew, Peter" 10 87 17 17 104 10.40 2 2             14 20                    
42 "Salmon, Daryl" 8 75 22 27 102 12.75                 19 11                    
15 "Heard, Bob" 10 64 44 19 83 8.30 4 1 78           9 12                    
33 "Adamson, Lee" 7 73 21 8 81 11.57                 12 11                    
24 "Tredrea, Gary" 7 46 9 13 59 8.43 1 1             8 7                    
17 "Parkinson, John" 3 34 4 13 47 15.67 1 3             9 5                    
19 "Stevens, Robert" 6 23 9 5 28 4.67     2           3 5                    
20 "Vickery, John" 2 17 4 7 24 12.00   1             5 7                    
34 "Gott, Doug" 2 10 2 2 12 6.00                 2 1                    
11 "Kaine, Laurie" 3 5 2   5 1.67   1             1 2                    
32 "OBrien, Denis" 1 2 1 1 3 3.00   1               1                    
44 "Stevens, Paul" 1                                                  
32 "Davis, Barry" 19 400 132 62 462 24.32 11 23 2           43 32                    
21 "Fletcher, Ken" 22 391 108 30 421 19.14 1 3             66 59                    
22 "Williams, John" 22 368 140 35 403 18.32 1 1             57 41                    
15 "Gross, Don" 19 324 66 78 402 21.16 22 14             68 24                    
14 "Headlam, Wayne" 22 251 154 60 311 14.14 3 5 194           33 59                    
17 "Gerlach, Darryl" 19 251 81 29 280 14.74 1               46 23                    
7 "Payne, Charlie" 17 225 91 32 257 15.12 9 8 12           46 28                    
11 "Blethyn, Geoff" 15 215 102 37 252 16.80 21 22             38 32                    
28 "Daniel, Peter" 20 208 100 44 252 12.60 16 13 1           37 38                    
26 "Sproule, Paul" 13 151 31 57 208 16.00 10 12             22 23                    
12 "Schultz, Graeme" 16 170 52 35 205 12.81 29 14             29 21                    
10 "Noonan, Alan" 18 172 88 32 204 11.33 31 37             27 23                    
1 "Fields, Neville" 12 182 42 19 201 16.75 6 13             33 28                    
40 "Delahunty, Hugh" 14 164 65 28 192 13.71 4   1           25 49                    
24 "McKenzie, Don" 19 171 48 21 192 10.11 2 2 196           51 63                    
38 "Lake, Eddie" 12 132 38 21 153 12.75 5 1             28 22                    
3 "Payne, Ian" 12 131 27 22 153 12.75 2 4             17 24                    
35 "Smith, Ray" 11 96 35 34 130 11.82   2             5 20                    
4 "Grainger, Gary" 11 80 43 49 129 11.73 6 4 49           13 30                    
37 "Barclay, Stuart" 12 107 44 19 126 10.50 1 3             26 23                    
2 "Greenwood, Bob" 7 108 28 15 123 17.57 9 7             12 20                    
41 "Dodson, Bruce" 11 92 45 25 117 10.64 3 8             18 25                    
42 "Cassin, John" 9 82 24 30 112 12.44 4 3             14 27                    
39 "Starbuck, David" 6 99 27 10 109 18.17 2 3             16 13                    
52 "Graco, Allan" 8 83 23 24 107 13.38 2 5             14 23                    
27 "Talbot, Sandy" 11 84 18 3 87 7.91                 29 14                    
5 "Parkes, Gary" 8 72 15 5 77 9.63 1 1             14 16                    
29 "Hogan, Ken" 8 62 7 9 71 8.88 5 8             13 13                    
8 "Neish, Bruce" 7 49 25 11 60 8.57 5 6             7 11                    
18 "Grinter, Barry" 6 31 14 20 51 8.50 1 1 6           10 9                    
33 "Wilson, Andrew" 3 43 8 2 45 15.00 1 3             5 4                    
19 "Close, Robin" 3 32 17 12 44 14.67 5 5             6 9                    
44 "Halley, Len" 5 26 16 15 41 8.20 1 2 2           4 12                    
9 "Pirouet, Bryan" 3 31 7 7 38 12.67                 6 7                    
25 "Anderson, Ian" 6 29 18 7 36 6.00 13 5 12           7 8                    
36 "Hampson, Roger" 2 29 6 7 36 18.00                 6 6                    
20 "McFarlane, Rod" 4 25 9 3 28 7.00 3 5             4 2                    
30 "Ellis, John" 1 12 4 2 14 14.00                 5 1                    
34 "Moloney, Laurie" 2 11   3 14 7.00 2               3 3                    
45 "Roberts, Ken" 1 10 2 3 13 13.00                 4 1                    
49 "Bates, Mick" 2 11 4   11 5.50 1 4 1           3 4                    
43 "Thompson, Robert" 1 7 2   7 7.00                   1                    
58 "Heath, Trevor" 1 2 1 1 3 3.00                   2                    
5 "Murphy, John" 21 517 102 34 551 26.24 47 36             107 67                    
7 "Irwin, Warwick" 22 380 93 71 451 20.50 15 42 1           62 44                    
15 "Rhodes, David" 20 372 120 69 441 22.05 9 17             74 44                    
1 "Murray, Kevin" 22 347 83 91 438 19.91 5 8 12           56 30                    
13 "Ruscuklic, Alex" 21 329 216 86 415 19.76 31 40 6           51 50                    
22 "Molloy, Shane" 20 232 69 89 321 16.05 1 1 1           50 37                    
14 "Padley, Barry" 19 233 44 54 287 15.11 24 28 1           33 34                    
34 "Searl, Doug" 19 264 108 18 282 14.84 2 1 1           24 21                    
33 "Wall, David" 22 246 91 33 279 12.68 9 10 1           62 27                    
18 "Robertson, Leigh" 14 208 61 59 267 19.07 3 4             35 45                    
23 "Brown, Norm" 22 213 116 50 263 11.95 23 13 254           47 69                    
37 "Renwick, Graeme" 15 190 85 61 251 16.73 6 8 5           32 37                    
28 "Lloyd, Trevor" 19 219 72 27 246 12.95 5 4 2           31 51                    
12 "Sault, Ray" 14 194 57 51 245 17.50 4 9 1           26 28                    
36 "Merrigan, Harvey" 21 204 51 20 224 10.67                 34 26                    
32 "Crow, Russell" 21 180 81 25 205 9.76 17 9 398           30 69                    
21 "Thompson, Alan" 17 138 35 33 171 10.06 11 11 1           26 19                    
8 "Richards, Laurie" 14 116 64 50 166 11.86 7 4 1           12 16                    
29 "Wilson, Garry" 9 89 34 55 144 16.00 17 11 1           19 14                    
11 "Zunneberg, Noel" 13 116 47 28 144 11.08     1           24 20                    
24 "Sykes, Bill" 13 119 31 24 143 11.00                 27 28                    
3 "Andrews, Mike" 10 101 48 38 139 13.90 6 13 1           8 23                    
9 "McGregor, Treva" 7 79 19 19 98 14.00   5             15 9                    
2 "Dare, Norm" 6 78 14 14 92 15.33 1 1             19 7                    
27 "Newton, Jack" 10 67 39 2 69 6.90 30 16             9 23                    
28 "Shanahan, Paul" 4 34 19 12 46 11.50 9 14             2 8                    
47 "Serafini, Renato" 2 31 16 9 40 20.00   3             3 2                    
19 "Herrod, Darryl" 2 27 6 5 32 16.00   1             1 4                    
4 "McKenzie, Barry" 6 28 9 3 31 5.17 1 1 24           5 3                    
28 "Skinner, Lyle" 2 26 11 5 31 15.50 1               5 4                    
20 "Newnham, John" 2 25 2 2 27 13.50 1 2             3 2                    
25 "Hobbs, Colin" 1 13 1 3 16 16.00                 1 2                    
35 "Hodgkin, Bob" 3 6 3 8 14 4.67                 3 2                    
26 "Rheinberger, Cec" 4 11 2 3 14 3.50   1             2 5                    
30 "Ellis, Peter" 3 2     2 0.67     4           1 2                    
16 "Thorpe, David" 21 551 126 109 660 31.43 9 19 2           112 65                    
23 "Magee, Stuart" 21 352 68 112 464 22.10 19 21             84 45                    
2 "Quinlan, Bernie" 21 343 168 61 404 19.24 48 47 3           43 33                    
6 "Bisset, George" 20 345 62 50 395 19.75 45 21             45 37                    
10 "Casey, Gordon" 21 325 109 58 383 18.24   2             44 35                    
24 "Dempsey, Gary" 18 245 187 90 335 18.61 10 12 217           41 38                    
15 "Darcy, David" 20 273 115 24 297 14.85                 45 28                    
39 "Power, Stephen" 15 256 50 30 286 19.07 3 8 1           51 44                    
4 "Welsh, Peter" 20 228 101 37 265 13.25   3 55           50 54                    
8 "Mannix, Alan" 17 215 65 49 264 15.53 6 5             32 28                    
9 "Sandilands, Laurie" 20 213 101 32 245 12.25 23 12 2           27 54                    
14 "Round, Barry" 22 171 92 73 244 11.09 29 15 80           39 53                    
11 "Rippon, Laurie" 21 179 78 46 225 10.71 3 2 43           33 29                    
19 "Merrington, Gary" 18 159 51 35 194 10.78 13 3 1           35 43                    
18 "Salmon, Ian" 18 128 51 51 179 9.94 10 10 31           32 41                    
36 "Pagnoccolo, Charles" 10 125 22 41 166 16.60 11 7             23 16                    
22 "McGowan, Ron" 16 130 32 28 158 9.88 1 3             23 38                    
29 "Simmons, Grant" 15 114 26 16 130 8.67 1   4           33 25                    
31 "Austin, Graeme" 11 81 14 26 107 9.73 10 8             10 15                    
48 "Dell, Colin" 10 81 24 13 94 9.40 8 12 3           8 10                    
7 "Spargo, Ricky" 7 65 9 20 85 12.14 2 7             14 7                    
26 "Brown, Don" 10 61 19 12 73 7.30 8 9             16 16                    
40 "McGhie, Robert" 6 54 13 12 66 11.00 2               12 17                    
32 "Shaw, Colin" 6 53 17 7 60 10.00 2 3             5 11                    
17 "Radziminski, Richard" 7 47 4 11 58 8.29   1             10 11                    
12 "Joslin, Graeme" 5 44 6 9 53 10.60                 6 9                    
37 "Skreja, Harry" 6 33 10 10 43 7.17 7 5             8 7                    
5 "Fenton, Ron" 2 25 11 5 30 15.00 2 3             5 5                    
45 "Rohde, Bruce" 4 19 3 9 28 7.00                 7 4                    
33 "Keast, John" 4 25 11 2 27 6.75     4           4 3                    
38 "Cockerell, Bob" 3 21 3 3 24 8.00   1               1                    
1 "Greenwood, Ken" 3 20 10 3 23 7.67   1 6           4 11                    
28 "Stillman, Les" 3 17 2 5 22 7.33 1 2             3 3                    
34 "Cook, Graeme" 2 14 2 3 17 8.50 1 2             5 5                    
25 "Godridge, Bill" 4 16 3 1 17 4.25   3             3 4                    
45 "Parker, Max" 5 16 6 1 17 3.40 6 3             3 1                    
35 "Lake, Bruce" 2 9 5 4 13 6.50   3             1 3                    
27 "Wilson, Trevor" 1 10 2 2 12 12.00   2             3 1                    
41 "Joniec, Tad" 1 2   1 3 3.00 1                 2                    
39 "Newman, Clive" 1 2   1 3 3.00                 1                      
30 "Abbey, Ross" 2 1     1 0.50                   1                    
42 "McHardy, Roger" 1     1 1 1.00                                        
35 "Goggin, Bill" 21 400 75 76 476 22.67 11 21 1           37 37                    
1 "Closter, Wayne" 22 421 115 27 448 20.36 13 16 2           62 29                    
14 "Clarke, David" 22 417 133 20 437 19.86 25 21 2           52 52                    
26 "Ryan, Bill" 21 330 211 90 420 20.00 67 32 13           41 59                    
32 "Harris, David" 22 318 55 51 369 16.77 12 11 1           64 81                    
10 "Woolnough, Michael" 18 278 67 47 325 18.06 8 9 2           46 37                    
28 "Strahan, Hugh" 20 268 101 41 309 15.45 13 6 19           49 28                    
30 "Scarlett, John" 20 206 79 64 270 13.50 2 2 4           68 49                    
2 "Palfreyman, Stewart" 21 260 71 9 269 12.81   2             34 50                    
15 "Farman, Terry" 21 195 61 73 268 12.76                 32 28                    
3 "Newland, Ken" 14 123 67 106 229 16.36 16 15 40           27 35                    
22 "Hampshire, Ian" 15 130 86 82 212 14.13 2 2 183           27 40                    
40 "Nankervis, Ian" 12 162 43 48 210 17.50 7 10 1           27 23                    
23 "Wade, Doug" 19 169 104 29 198 10.42 94 44 1           40 41                    
24 "Gilmore, Tony" 12 159 39 10 169 14.08 1               33 17                    
18 "Stephens, Peter" 13 108 43 36 144 11.08 13 10 24           17 27                    
34 "Linke, Graeme" 11 121 49 20 141 12.82     1           22 20                    
4 "Stevens, Phil" 13 111 23 20 131 10.08 1   1           21 15                    
16 "Blake, Rod" 14 101 34 22 123 8.79 4 3 92           21 18                    
34 "Walker, Peter" 8 77 22 27 104 13.00                 17 19                    
36 "Kline, Jeff" 10 83 8 14 97 9.70 3 1             16 15                    
31 "Brown, Peter" 6 78 5 17 95 15.83 3 3             17 14                    
9 "Adams, Robert" 11 71 11 18 89 8.09 4 2 1           16 20                    
39 "Yates, Warwick" 11 58 27 22 80 7.27     40           6 17                    
29 "Reid, Gordon" 5 62 16 14 76 15.20     1           17 8                    
12 "Wright, Jim" 6 55 16 18 73 12.17 2 4 1           12 16                    
11 "Evans, Tim" 6 51 15 10 61 10.17                 4 9                    
5 "Evans, Phil" 11 42 10 10 52 4.73     8           4 9                    
20 "Stephenson, Doug" 4 41 5 11 52 13.00 3 1 1           11 7                    
7 "Stokes, Rod" 5 37 6 10 47 9.40 1               5 10                    
27 "Mitchell, Chris" 4 40 18 4 44 11.00 1   28           8 9                    
17 "Newman, Sam" 3 28 21 15 43 14.33     22           9 8                    
37 "Linke, Peter" 5 33 5 1 34 6.80                 7 6                    
36 "Polinelli, Tony" 2 27 11 3 30 15.00   1             5 2                    
13 "Haynes, Ray" 2 21 8 6 27 13.50   2               3                    
33 "Nankervis, Bruce" 4 11 5 8 19 4.75   1             5 1                    
25 "Ainsworth, Geoff" 1 11 4 3 14 14.00                 2 2                    
19 "Bates, Jeff" 1 11 3 2 13 13.00   2             2 4                    
