"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
10 "McDermott, Chris" 22 384 69 336 720 32.73 9 7 2 40         43 33 8                  
2 "Jarman, Andrew" 19 277 57 236 513 27.00 10 15   42         19 51 11                  
26 "Bickley, Mark" 22 265 73 247 512 23.27 3 1 1 37         34 27 5                  
11 "McGuinness, Tony" 19 337 30 140 477 25.11 26 29   35         30 20 3                  
27 "Liptak, Matthew" 22 219 47 224 443 20.14 28 25   23         25 35                    
18 "Maynard, Rodney" 22 193 106 246 439 19.95 4 4 4 26         33 28                    
13 "Lee, Scott" 21 306 77 120 426 20.29 9 13 3 26         26 18 4                  
52 "Rehn, Shaun" 20 131 111 183 314 15.70 5   272 13         42 25 12                  
12 "Tregenza, Simon" 13 193 30 84 277 21.31 2 4   14         13 9 1                  
40 "Schwerdt, Steven" 13 182 57 93 275 21.15 4 4 2 19         16 12                    
3 "Hart, Darel" 21 180 50 90 270 12.86 24 14   42         16 16                    
34 "Hart, Ben" 22 169 54 91 260 11.82 4 2 2 20         18 26 1                  
7 "Smart, Nigel" 17 131 35 109 240 14.12   2 3 31         35 17 1                  
33 "Weidemann, Wayne" 15 148 47 92 240 16.00 1     28         16 20 5                  
16 "Marshall, David" 11 156 49 76 232 21.09 5 5   14         24 10 4                  
35 "Jameson, Rod" 14 131 48 100 231 16.50 23 14 2 14         18 11                    
21 "Brown, David" 11 102 28 62 164 14.91 14 4   10         14 10                    
25 "Mickan, Mark" 16 86 63 77 163 10.19 10 3 120 8         16 16                    
17 "Hodges, Scott" 13 112 67 40 152 11.69 48 19 9 14         17 19 4                  
4 "Tasker, Sean" 13 76 29 55 131 10.08 7 2 1 7         13 13                    
29 "Ingerson, Anthony" 15 80 52 42 122 8.13 17 14 35 14         12 23                    
9 "Lindner, Bruce" 8 74 31 36 110 13.75 12 9   12         17 21                    
24 "Payze, Andrew" 9 61 10 36 97 10.78 1 2   6         5 6                    
20 "Klug, John" 6 51 16 38 89 14.83 6 8 10 1         5 9                    
39 "Ross, Jonathan" 12 54 27 33 87 7.25 4 1 22 9         16 19                    
22 "Murphy, Michael" 8 54 35 21 75 9.38 23 3 1 4         4 6                    
46 "Patterson, Paul" 5 28 18 32 60 12.00 2 1 4 11         2 6                    
37 "Saliba, Adam" 3 25 9 27 52 17.33 2 2   5         6 1                    
36 "Sanderson, Brenton" 4 25 9 26 51 12.75 3 2   3         4 6                    
6 "Modra, Tony" 8 41 24 7 48 6.00 21 11   1         2 5                    
30 "Fielke, Grantley" 2 26 2 16 42 21.00   3   2         3 3                    
3 "Rowe, Stephen" 3 20 2 15 35 11.67 4 4   1         2 7                    
28 "Smith, Darren" 3 10 8 17 27 9.00     3 4           2                    
5 "Abernethy, Bruce" 1 12 5 10 22 22.00   1   3                                
51 "Bone, Randall" 2 9 6 5 14 7.00 4 3 2 1           1                    
1 "Negri, Romano" 1 6 8 4 10 10.00     6             2                    
45 "Rouvray, Paul" 1 7 1 2 9 9.00                 1                      
42 "Kelly, Matthew" 1 1   4 5 5.00       2                                
23 "McIntyre, Peter" 1 3 1 1 4 4.00 1 2             1 3                    
15 "Pittman, David" 1 1 1 3 4 4.00     13                                  
26 "Noonan, Danny" 22 351 117 152 503 22.86 11 10 3 35         40 34 1                  
4 "Gastev, John" 21 239 93 166 405 19.29 5 2 1 46         38 30 2                  
22 "Bain, David" 18 262 59 118 380 21.11 5 4 1 22         29 18 6                  
17 "Leslie, Martin" 20 229 106 135 364 18.20 3 2 3 34         17 40 6                  
14 "Hamilton, Shane" 18 247 73 109 356 19.78 7 3   21         13 19                    
