"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
9 "Edwards, Tyson" 25 317 106 237 554 22.16 17 3   73 46 71 74 58 13 22 16 194 362 4 13 41 22 17 92.9  
36 "Goodwin, Simon" 24 313 107 233 546 22.75 20 12 2 64 41 115 74 41 21 15 9 180 358 12 8 39 11 11 87.8  
32 "Ricciuto, Mark" 24 292 104 240 532 22.17 21 16   52 36 128 84 61 19 24 11 178 356 3 17 18 2 14 83.7  
23 "McLeod, Andrew" 25 301 73 155 456 18.24 13 13   51 79 93 33 38 9 11 11 125 313 3 3 40 91 16 99.5  
5 "Thompson, Scott" 24 267 107 166 433 18.04 27 17 6 96 20 97 72 78 24 35 9 176 252 10 22 28 11 9 81.5  
24 "Burton, Brett" 20 280 105 118 398 19.90 14 11 10 44 31 89 48 65 19 25 4 156 237 11 12 45 34 10 82.7  
39 "Mattner, Martin" 24 194 80 188 382 15.92 4 9 6 98 21 78 46 45 19 22 9 145 245 1 5 79 30 10 90.5  
8 "Bassett, Nathan" 25 200 120 176 376 15.04 2 2 2 45 92 20 11 39 21 12 3 110 247 17 2 117 27   98.4  
12 "Shirley, Robert" 24 129 55 232 361 15.04 10 4 13 79 12 38 63 33 21 12   152 210 1 3 58   9 76.4  
22 "Perrie, Ian" 25 232 146 101 333 13.32 39 31 17 28 3 77 6 51 23 15 3 126 205 28 61 53 4 15 94.8  
34 "Hart, Ben" 22 215 85 111 326 14.82 3 1 1 35 101 30 6 38 11 13 1 93 215 6 1 74 20 2 89.4  
14 "Skipworth, Hayden" 21 171 79 155 326 15.52 12 11   49 9 59 53 31 22 7 3 115 205 1 12 18 18 10 68.7  
11 "Doughty, Michael" 24 129 90 176 305 12.71 1 5   52 21 29 34 30 4 15   96 204   6 45 5 13 68.7  
16 "McGregor, Ken" 24 188 123 115 303 12.63 31 18 7 37 19 30 5 64 23 27 4 121 184 31 45 51 2 12 93.2  
