"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
8 "Keogh, Trevor" 24 421 92 50 471 19.63 34 16             74 60                    
12 "Armstrong, Barry" 17 340 82 68 408 24.00 16 18             33 29                    
30 "Pickett, Tony" 24 282 73 83 365 15.21 21 16 1           48 40                    
14 "Ashman, Rodney" 19 315 81 47 362 19.05 33 38 4           31 44                    
28 "Jones, Peter" 24 211 132 142 353 14.71 20 5 435           49 59                    
36 "MacLure, Mark" 23 268 120 83 351 15.26 1 6             35 41                    
11 "Doull, Bruce" 23 235 64 97 332 14.43   1 1           32 45                    
26 "Byrne, Ray" 21 209 79 120 329 15.67 5 9             27 32                    
43 "McKay, David" 24 252 151 61 313 13.04 35 37 80           40 54                    
15 "Pinnell, Phillip" 21 222 63 60 282 13.43 1 3 2           31 38                    
20 "Southby, Geoff" 22 220 74 59 279 12.68 23 24             38 31                    
42 "Walls, Robert" 18 228 111 45 273 15.17 55 43 3           45 33                    
19 "OConnell, John" 24 189 49 81 270 11.25   1             34 38                    
18 "Heath, Kevin" 24 190 58 60 250 10.42     5           36 15                    
25 "Jesaulenko, Alex" 18 194 75 53 247 13.72 25 17 2           22 35                    
24 "Ohlsen, Russell" 17 196 36 51 247 14.53 9 15 6           48 42                    
21 "Austin, Rod" 21 186 48 26 212 10.10 3 1 2           38 24                    
10 "Mangels, Alan" 14 153 30 33 186 13.29 5 7 1           21 24                    
32 "McConnon, Leigh" 13 148 35 27 175 13.46 4 6             33 36                    
3 "Fitzpatrick, Mike" 12 133 68 24 157 13.08 17 20 122           24 50                    
7 "Whitnall, Graeme" 10 111 37 25 136 13.60 9 5 1           16 19                    
9 "Towns, Greg" 15 101 41 27 128 8.53 4 5 1           22 21                    
5 "Jackson, Syd" 12 96 28 11 107 8.92 5 3             12 15                    
31 "Halloran, Danny" 10 67 26 29 96 9.60 4 7 6           9 19                    
17 "Galt, Rod" 7 47 29 10 57 8.14 12 4 24           10 14                    
4 "Catoggio, Vin" 3 35 10 4 39 13.00                 6 7                    
44 "Pascoe, Eric" 5 19 10 7 26 5.20   4             3 9                    
16 "Buckley, Jim" 2 14   2 16 8.00   2             1                      
29 "Higgins, Garry" 6 12 1 4 16 2.67   1             1 3                    
27 "Dickson, David" 2 8 4 3 11 5.50 1                                      
6 "Crane, Gary" 1 10 4   10 10.00                                        
41 "Brown, Peter" 1 3   1 4 4.00                 2 2                    
33 "Fletcher, Trevor" 3 1 1   1 0.33     3                                  
25 "Picken, Bill" 20 299 119 51 350 17.50 3 3             69 52                    
18 "Richardson, Wayne" 19 296 72 49 345 18.16 11 18 1           45 36                    
23 "Shaw, Ray" 15 280 58 40 320 21.33 10 16 3           36 34                    
12 "Dunne, Ross" 20 269 122 35 304 15.20 29 30 11           52 40                    
2 "Thompson, Len" 20 194 83 108 302 15.10 11 1 262           72 50                    
21 "Anderson, Graeme" 20 255 56 39 294 14.70 7 16             42 41                    
3 "Richardson, Max" 15 246 58 42 288 19.20 14 16 2           31 33                    
16 "Atkinson, Alan" 19 223 45 50 273 14.37 10 8             30 40                    
5 "Wearmouth, Ronnie" 14 177 39 86 263 18.79 9 11             31 20                    
13 "Gordon, Wayne" 21 176 73 83 259 12.33 5 2 19           33 43                    
38 "Hyde, Robert" 18 216 78 35 251 13.94 1               48 36                    
9 "Carman, Phil" 16 177 89 56 233 14.56 38 28 7           29 50                    
31 "Manassa, Phil" 15 166 65 65 231 15.40 16 18 2           23 32                    
10 "Cooper, Ian" 19 172 61 26 198 10.42                 38 35                    
30 "Moore, Peter" 21 145 88 41 186 8.86 19 19 107           36 41                    
36 "Kink, Rene" 12 125 39 39 164 13.67 13 17             14 18                    
17 "Grose, Kevin" 15 124 38 30 154 10.27 6 9             25 26                    
20 "Clifford, Stephen" 10 133 49 16 149 14.90 8 5             16 19                    
1 "Tuddenham, Des" 11 102 28 35 137 12.45 13 9 7           29 23                    
19 "Wise, John" 11 100 12 31 131 11.91 4 8             12 13                    
15 "Bond, Shane" 10 97 16 26 123 12.30 11 6             23 12                    
24 "Ireland, Andrew" 11 90 23 22 112 10.18 1 1             15 15                    
8 "Oborne, Rod" 10 77 33 20 97 9.70 10 14             16 12                    
34 "Gott, Doug" 9 75 23 15 90 10.00 1   2           20 23                    
28 "Wight, Terry" 8 51 13 17 68 8.50                 16 12                    
11 "Board, Jim" 7 49 13 15 64 9.14 5 3             8 8                    
7 "Perry, Chris" 7 42 19 11 53 7.57 2 5 17           9 10                    
33 "Dellamarta, John" 7 42 19 9 51 7.29 2 4             8 9                    
44 "Moyle, Graeme" 5 39 11 9 48 9.60                 10 9                    
22 "Greening, John" 4 32 8 14 46 11.50 2 1             4 4                    
14 "Williams, John" 6 36 17 8 44 7.33 8 3             8 13                    
49 "Jessop, Russell" 3 31 12 3 34 11.33   1             12 6                    
6 "McCormack, Peter" 5 31 12 2 33 6.60 8 9             8 7                    
35 "Foley, Kerry" 5 22 3 2 24 4.80     1           13 8                    
37 "Gonsalves, Bruce" 4 23 16 1 24 6.00 8 4             7 9                    
39 "Kimmorley, Col" 4 12 3 5 17 4.25 1 1             2 2                    
29 "Pritchard, Lex" 1 12 3 3 15 15.00                   4                    
40 "Holmes, Allan" 1 4 3 1 5 5.00                                        
4 "Batt, Murrie" 1               3             2                    
41 "McDonald, Lachie" 1                                                  
25 "Moss, Graham" 20 236 185 224 460 23.00 19 8 179           69 57                    
6 "Roberts, Ken" 22 334 81 78 412 18.73 11 9             64 68                    
12 "Walsh, Brian" 19 346 67 46 392 20.63 33 28             47 33                    
5 "Parkes, Gary" 22 321 70 53 374 17.00 9 7             50 71                    
21 "Fletcher, Ken" 21 301 64 46 347 16.52 2 6             50 61                    
23 "Hickmott, Peter" 21 267 73 64 331 15.76 3 2 5           35 33                    
33 "Wilson, Andrew" 18 273 58 36 309 17.17 18 24             25 25                    
1 "Fields, Neville" 17 255 67 52 307 18.06 13 26 1           52 37                    
4 "Andrews, Ron" 16 224 71 54 278 17.38 3 3 10           58 50                    
31 "Crow, Max" 17 208 126 29 237 13.94 17 25 7           18 23                    
19 "Close, Robin" 18 166 68 38 204 11.33 26 30             32 40                    
18 "Grinter, Barry" 22 155 78 35 190 8.64     3           33 31                    
2 "Newton, Rob" 15 149 35 22 171 11.40                 17 20                    
27 "Madden, Simon" 20 123 78 43 166 8.30 28 18 86           14 19                    
38 "Foulds, Garry" 12 129 40 20 149 12.42 8 10             17 14                    
42 "Cahill, Terry" 9 127 19 18 145 16.11 7 9             21 8                    
7 "Blethyn, Geoff" 14 110 61 17 127 9.07 39 25 1           21 27                    
41 "Hartigan, Dean" 10 69 21 56 125 12.50 1 1             25 8                    
10 "Noonan, Alan" 13 95 38 28 123 9.46 9 9 1           19 16                    
22 "Watson, Larry" 11 97 21 25 122 11.09   1             17 24                    
3 "Beaumont, Steve" 9 84 17 25 109 12.11 14 11             21 23                    
11 "Amos, Robert" 8 91 30 16 107 13.38 1 2             10 10                    
39 "Wellington, Pat" 10 91 32 16 107 10.70 1 3             16 22                    
36 "Scanlon, Denis" 9 87 33 17 104 11.56   6 5           15 12                    
30 "Ellen, Russell" 12 74 26 21 95 7.92 1 2 24           13 22                    
24 "Robins, Stephen" 6 65 10 7 72 12.00 4 3 1           10 12                    
17 "Tyler, Trevor" 4 42 9 19 61 15.25   1             4 8                    
45 "Burdett, Geoff" 7 40 12 17 57 8.14 2 3             8 8                    
34 "Moloney, Laurie" 7 44 14 6 50 7.14 1 1             4 9                    
35 "Berry, William" 7 25 13 6 31 4.43 3 3 9           6 10                    
13 "Mansfield, Ken" 2 21 1 10 31 15.50 2 1             8 2                    
37 "Marsh, Ian" 2 25 7 5 30 15.00 1               3 3                    
26 "Shaw, Robert" 4 19 9 7 26 6.50 1 1 1           3 2                    
32 "Staehr, Howard" 3 24 4 2 26 8.67                 8 5                    
14 "Jenkin, Graeme" 1 10 4 3 13 13.00     10           3 3                    
8 "Perry, Greg" 3 11 2 2 13 4.33     1           7                      
16 "Hatcher, Graeme" 3 9 6 3 12 4.00                 2 2                    
43 "McDonald, Paul" 2 10 8 2 12 6.00   1             3 2                    
56 "Mihocek, Jack" 2 10 1 1 11 5.50 3 1             2 5                    
9 "Demetriou, Jim" 2 2   6 8 4.00                   2                    
29 "Wilson, Garry" 22 409 91 189 598 27.18 32 42             73 37                    
3 "Miller, Ian" 22 362 95 102 464 21.09 13 11 9           60 48                    
26 "Robertson, Glenn" 22 283 72 132 415 18.86 9 8             34 48                    
11 "OKeeffe, Kevin" 22 294 100 94 388 17.64 11 7 1           41 38                    
30 "Linton, Wayne" 21 270 53 117 387 18.43 7 8             58 34                    
5 "Murphy, John" 19 319 59 60 379 19.95 35 33 6           62 49                    
19 "McMahon, David" 19 252 77 113 365 19.21 2 2 2           57 38                    
6 "Alexander, Ron" 22 218 105 117 335 15.23 3 6 359           88 34                    
27 "Allan, Graeme" 14 209 23 66 275 19.64 18 23 2           34 35                    
14 "Padley, Barry" 20 203 34 66 269 13.45   3             51 39                    
1 "Shepherd, Robert" 14 187 52 72 259 18.50 12 21             22 29                    
8 "Smith, Chris" 22 167 88 62 229 10.41 18 18 30           35 34                    
15 "Whitford, Don" 18 181 40 37 218 12.11 2 5 1           29 16                    
17 "Duckworth, John" 18 130 53 75 205 11.39 8 12 39           28 54                    
36 "Merrigan, Harvey" 18 157 62 45 202 11.22   2 2           34 23                    
28 "Carter, Rod" 17 161 43 22 183 10.76     2           48 21                    
21 "Thompson, Alan" 11 124 23 40 164 14.91   6 1           26 27                    
10 "Serafini, Renato" 14 117 48 32 149 10.64 24 24 9           8 28                    
7 "Irwin, Warwick" 8 97 11 23 120 15.00 10 1             23 10                    
24 "Beecroft, Bob" 13 81 48 32 113 8.69 17 13 70           11 28                    
25 "Austen, Geoffrey" 13 81 43 18 99 7.62 8 2 86           23 14                    
31 "Sinclair, Allan" 9 63 43 34 97 10.78 2 5 27           12 18                    
34 "Chapman, Gary" 7 53 12 21 74 10.57 10 12             14 18                    
4 "Searl, Doug" 12 57 28 15 72 6.00 5 3             7 4                    
16 "George, Max" 8 59 33 6 65 8.13 20 22             5 14                    
33 "Wall, David" 5 33 16 6 39 7.80 1 7             7 7                    
38 "Fowler, Grant" 6 31 4 5 36 6.00 1 2             7 5                    
2 "Brown, Brian" 4 29 4 5 34 8.50 1 4             5 5                    
20 "Christou, Jim" 4 21 5 11 32 8.00 5 1 1           2 2                    
12 "Sault, Ray" 4 26 3 4 30 7.50                 6 2                    
37 "Goonan, Leon" 2 12 2 7 19 9.50 1 1             4 5                    
13 "Ruscuklic, Peter" 2 11 4 1 12 6.00 3 3             3 4                    
23 "Harrington, Dan" 4 5 6 5 10 2.50                   3                    
42 "Dwyer, Lex" 1 4   3 7 7.00 1               1 1                    
41 "Christou, John" 1 3   2 5 5.00                                        
40 "Godfrey, Tim" 1 3   1 4 4.00   1             1                      
18 "Clifton, Jeff" 1                                                  
25 "Jennings, Geoff" 22 345 72 142 487 22.14 16 15             34 48                    
30 "Abbey, Ross" 22 347 106 117 464 21.09 23 15 2           27 40                    
5 "Featherby, Peter" 20 371 76 85 456 22.80 9 15 2           70 53                    
2 "Quinlan, Bernie" 23 311 109 83 394 17.13 34 39 35           60 46                    
24 "Dempsey, Gary" 20 278 207 101 379 18.95 3 4 314           73 39                    
3 "Stoneham, Alan" 19 242 76 130 372 19.58 3 3 1           33 50                    
7 "Huppatz, Ray" 16 290 73 64 354 22.13 14 19             36 40                    
21 "Power, Stephen" 23 274 55 74 348 15.13                 44 40                    
35 "Wheeler, Terry" 23 278 56 70 348 15.13 1   1           59 45                    
32 "Dunstan, Ian" 17 236 68 63 299 17.59 20 14             33 21                    
22 "Whitten, Ted" 18 194 51 85 279 15.50 14 17             47 50                    
9 "Sandilands, Laurie" 22 200 76 64 264 12.00 1 1             63 27                    
16 "Blair, Dennis" 15 169 40 60 229 15.27 2 1             18 20                    
6 "Newland, Ken" 18 103 59 120 223 12.39 12 10 41           26 46                    
28 "Low, Ian" 15 169 28 51 220 14.67 19 8 3           22 29                    
18 "Salmon, Ian" 20 139 59 80 219 10.95 2 5 22           22 39                    
31 "Templeton, Kelvin" 23 201 117 14 215 9.35 82 39 1           23 31                    
4 "Welsh, Peter" 18 147 92 63 210 11.67 5 5 40           30 35                    
15 "Collins, Dennis" 11 136 28 50 186 16.91 3 2             30 25                    
26 "Murrie, Richard" 15 105 43 42 147 9.80 5 1             39 19                    
1 "Hampshire, Ian" 13 69 51 59 128 9.85   4 105           15 28                    
27 "Gieschen, Jeff" 9 89 27 18 107 11.89 1               21 14                    
8 "Morrison, Ian" 11 95 39 8 103 9.36 20 19             18 9                    
11 "Kelly, Mick" 9 74 22 26 100 11.11 2 3             12 16                    
10 "Munro, Peter" 8 55 23 26 81 10.13 5   1           15 19                    
23 "Perussich, Lee" 8 49 10 23 72 9.00 1 2             10 4                    
12 "Dell, Colin" 5 30 8 12 42 8.40 1               4 4                    
6 "Lynch, Alan" 5 23 8 13 36 7.20 1               7 2                    
17 "Smedts, Alby" 3 19 8 14 33 11.00   1             10 7                    
13 "Gingell, Glenn" 3 4   2 6 2.00                 1 1                    
38 "Gallagher, Ross" 1 3 1 2 5 5.00                   2                    
33 "Reid, John" 1 2     2 2.00                                        
34 "Wheeler, Garry" 2 2     2 1.00                 1 1                    
29 "Simmons, Grant" 2                                                  
40 "Nankervis, Ian" 24 393 90 122 515 21.46 1               64 24                    
14 "Clarke, David" 24 442 113 65 507 21.13 9 6             58 45                    
33 "Nankervis, Bruce" 21 379 109 88 467 22.24 14 13 4           46 37                    
35 "Neal, Robert" 24 303 66 117 420 17.50 5 6 3           37 38                    
8 "Sheehan, Kevin" 24 362 85 57 419 17.46 42 42 1           66 40                    
13 "Sarah, Paul" 22 375 90 35 410 18.64 38 34             38 44                    
17 "Newman, Sam" 23 214 140 181 395 17.17 1 3 267           98 70                    
26 "Hawkins, Jack" 24 228 113 163 391 16.29   2 7           39 40                    
9 "Turner, Michael" 22 288 107 76 364 16.55 6 10 5           38 38                    
12 "Browne, Mark" 23 256 75 93 349 15.17 15 11 2           32 35                    
10 "Woolnough, Michael" 19 286 79 51 337 17.74 4 7 1           33 29                    
39 "Higgins, Kevin" 24 266 72 45 311 12.96 6 3 1           47 41                    
21 "Davis, Harvey" 18 159 30 118 277 15.39 2 1             24 29                    
23 "Donohue, Larry" 24 216 150 31 247 10.29 105 63 28           41 62                    
2 "Landy, Graeme" 17 171 57 36 207 12.18 20 10             22 51                    
5 "Barkley, David" 18 122 75 78 200 11.11 26 14 2           20 20                    
38 "Preen, John" 18 137 45 59 196 10.89 14 13             21 21                    
4 "Bright, Terry" 15 134 59 55 189 12.60 16 12 1           17 24                    
16 "Blake, Rod" 17 114 56 44 158 9.29 1   163           24 14                    
36 "Doyle, Peter" 11 123 47 26 149 13.55 6 1 4           11 10                    
30 "Scarlett, John" 14 75 33 66 141 10.07 8 13 4           18 23                    
24 "Cousins, Bryan" 13 82 14 40 122 9.38 8 5             18 17                    
6 "Manson, David" 13 50 31 37 87 6.69     63           10 15                    
11 "Woodman, Alan" 4 30 6 13 43 10.75   2 8           10                      
18 "Witcombe, Murray" 9 28 9 8 36 4.00 1 1             4 2                    
28 "Armour, David" 7 29 18 6 35 5.00 3 4 2           2 15                    
15 "Cassidy, Jeff" 5 23 6 6 29 5.80 2 2             2 2                    
20 "Lewtas, Ian" 1 11 3 6 17 17.00                 3 1                    
37 "Nish, Colin" 2                                                  
17 "Tuck, Michael" 25 435 72 109 544 21.76 15 19 13           71 73                    
3 "Matthews, Leigh" 22 416 67 79 495 22.50 71 42             59 63                    
22 "Rowlings, Barry" 25 400 56 73 473 18.92 10 16 2           45 46                    
25 "Hendrie, John" 23 347 166 121 468 20.35 32 45 2           29 67                    
2 "Ablett, Geoff" 23 365 58 55 420 18.26 11 22             33 34                    
19 "Goad, Alan" 23 254 39 151 405 17.61 29 32 5           34 66                    
14 "Martello, Alan" 24 303 79 61 364 15.17 20 22 166           40 87                    
8 "OHalloran, David" 25 215 105 148 363 14.52 2 1             30 49                    
6 "Moncrieff, Michael" 25 264 124 37 301 12.04 97 70 2           36 55                    
23 "Scott, Don" 23 195 66 100 295 12.83 14 13 311           51 95                    
24 "Knights, Peter" 18 241 76 46 287 15.94 2   4           29 25                    
15 "Moore, Kelvin" 24 218 85 42 260 10.83   2 1           29 17                    
12 "Welsh, Peter" 18 186 24 48 234 13.00     1           30 31                    
30 "Meagher, Des" 17 191 28 23 214 12.59 9 20             15 46                    
20 "Bremner, Ian" 18 155 50 50 205 11.39 1   1           23 39                    
13 "Rice, Leon" 15 138 30 51 189 12.60 6 4 1           14 17                    
26 "Eade, Rodney" 9 130 25 28 158 17.56 4 3             14 11                    
4 "Matthews, Kelvin" 11 120 32 38 158 14.36 17 15 1           25 33                    
10 "Polkinghorne, David" 12 103 29 38 141 11.75   4 2           15 9                    
11 "Douge, Brian" 16 110 28 29 139 8.69 1               18 6                    
31 "Jones, Bernie" 15 76 31 54 130 8.67 6 3 111           21 21                    
39 "Fletcher, Don" 6 98 7 13 111 18.50 2 2             11 13                    
21 "McCarthy, Gerald" 16 78 29 30 108 6.75     11           11 16                    
40 "Bennett, Peter" 7 78 16 17 95 13.57 3 6 5           8 8                    
