"<tr><th colspan=""28""><a href=""../teams/bullldogs_idx.html"">Western Bulldogs</a> [<a href=""teams/bullldogs/2018_gbg.html"">Game by Game</a>]</th></tr>" "<tr><th width=""3%"">#</th><th align=""left"" width=""14%"">Player</th><th width=""3%"">GM</th><th width=""3%"">KI</th><th width=""3%"">MK</th><th width=""3%"">HB</th><th width=""3%"">DI</th><th width=""3%"">DA</th><th width=""3%"">GL</th><th width=""3%"">BH</th><th width=""3%"">HO</th><th width=""3%"">TK</th><th width=""3%"">RB</th><th width=""3%"">IF</th><th width=""3%"">CL</th><th width=""3%"">CG</th><th width=""3%"">FF</th><th width=""3%"">FA</th><th width=""3%"">BR</th><th width=""3%"">CP</th><th width=""3%"">UP</th><th width=""3%"">CM</th><th width=""3%"">MI</th><th width=""3%"">1%</th><th width=""3%"">BO</th><th width=""3%"">GA</th><th width=""3%"">%P</th><th width=""3%"">SU</th></tr>" "<tr><th align=""left"" colspan=""3"">31 players used</th><th>1119</th><th>556</th><th>762</th><th>1881</th><th>17.10</th><th>49</th><th>52</th><th>127</th><th>262</th><th>171</th><th>263</th><th>174</th><th>255</th><th>115</th><th>85</th><th> </th><th>617</th><th>1244</th><th>52</th><th>71</th><th>226</th><th>29</th><th>32</th><th> </th><th> </th></tr>"
31 "Barassi, Ron" 20 301 77 168 469 23.45 15 21 23           44 40                    
10 "Gallagher, Adrian" 19 382 52 40 422 22.21 28 37             63 33                    
1 "Silvagni, Sergio" 17 254 56 71 325 19.12 10 15 21           20 24                    
36 "McLean, Peter" 19 211 49 79 290 15.26 1   3           17 28                    
32 "Quirk, Bryan" 20 251 65 37 288 14.40 7 7 4           40 32                    
25 "Jesaulenko, Alex" 20 214 78 72 286 14.30 34 30             38 31                    
17 "Collis, Gordon" 18 202 69 80 282 15.67 1 2 1           29 31                    
11 "Goold, John" 16 208 53 55 263 16.44                 15 20                    
34 "Robertson, Ian" 20 200 82 42 242 12.10 21 18 2           36 41                    
2 "Nicholls, John" 17 131 58 108 239 14.06 12 7 515           33 58                    
18 "Lloyd, John" 16 197 37 36 233 14.56                 17 34                    
37 "Munari, Dennis" 13 171 14 62 233 17.92 6 10 2           29 27                    
24 "Board, Terry" 13 180 27 26 206 15.85 14 24 1           14 26                    
39 "Stewart, Cliff" 12 162 27 38 200 16.67     1           36 12                    
3 "Hall, Kevin" 18 149 54 36 185 10.28 9 10 158           21 25                    
44 "Stone, Ron" 17 143 29 26 169 9.94 2 2 89           22 28                    
21 "Gill, Barry" 14 128 24 36 164 11.71                 15 21                    
20 "Lofts, Wes" 13 139 51 19 158 12.15 3 1 2           9 22                    
16 "Kekovich, Brian" 17 117 57 22 139 8.18 38 25 5           23 31                    
9 "Kerr, Peter" 16 122 26 9 131 8.19 1 3             15 19                    
33 "Pleydell, Jim" 7 85 26 20 105 15.00   4             19 18                    
12 "Gill, John" 9 60 22 15 75 8.33 7 6 1           7 20                    
19 "Collins, Ian" 10 63 12 10 73 7.30 3 2             10 10                    
42 "Walls, Robert" 7 43 11 11 54 7.71 5 5             7 11                    
22 "Morrison, John" 3 41 10 6 47 15.67 2 6             10 1                    
26 "Anderson, Graeme" 4 28 6 18 46 11.50     1           2 1                    
30 "Waite, Vin" 6 31 8 9 40 6.67 4 3 15           5 11                    
45 "Leatham, John" 2 23 8 5 28 14.00   1             2 1                    
6 "Crane, Gary" 4 22 5 2 24 6.00                 5 1                    
14 "McLean, Ricky" 2 14 4   14 7.00   1             1 3                    
41 "Auchettl, Ron" 2 8   4 12 6.00 1 1             1 3                    
28 "Jones, Peter" 4 7 3 3 10 2.50     18           3 4                    
38 "Edmond, Bob" 3 1   1 2 0.67                   3                    
23 "Nicoll, Ian" 1 2     2 2.00                                        
47 "Jungwirth, Ken" 1                                                  
3 "Richardson, Wayne" 19 445 80 20 465 24.47 27 48             65 43                    
2 "Waters, Terry" 19 281 126 44 325 17.11 13 15 9           33 34                    
1 "Tuddenham, Des" 19 279 57 45 324 17.05 22 36 3           59 40                    
29 "Rose, Kevin" 19 270 89 46 316 16.63 8 12 8           25 20                    
13 "Hill, Laurie" 17 238 72 36 274 16.12                 29 33                    
23 "Watt, Ricky" 18 238 47 35 273 15.17 2 2             25 22                    
28 "Thompson, Len" 17 224 94 43 267 15.71 17 16 458           67 61                    
7 "Hug, Ernie" 19 219 117 34 253 13.32 5 3 43           21 37                    
9 "Tully, Colin" 14 214 55 35 249 17.79 8 14             14 19                    
17 "Patterson, Peter" 17 227 60 21 248 14.59 1 4             21 20                    
27 "Britt, Con" 16 217 74 23 240 15.00 15 19             24 30                    
5 "Price, Barry" 17 182 40 52 234 13.76 15 8 1           24 28                    
6 "McKenna, Peter" 16 186 96 21 207 12.94 47 33 1           38 34                    
37 "McKenzie, Brian" 14 148 34 15 163 11.64     1           16 24                    
4 "Wallis, Gary" 11 124 12 16 140 12.73 5 12 1           9 22                    
12 "Hutchesson, Errol" 13 107 26 25 132 10.15 4 4             18 15                    
20 "Montgomery, Ian" 13 111 40 19 130 10.00     1           19 17                    
14 "Jenkin, Graeme" 13 111 62 15 126 9.69 11 6 186           13 29                    
15 "Potter, Ted" 14 119 32 4 123 8.79                 22 11                    
33 "Adamson, Lee" 13 104 33 14 118 9.08   1             18 23                    
19 "Urquhart, Max" 13 98 31 15 113 8.69 5 11 2           17 18                    
21 "Pitt, Max" 6 73 20 13 86 14.33 1 1             7 8                    
8 "Boyne, Peter" 12 77 30 4 81 6.75                 8 10                    
35 "Whelan, Shane" 9 61 30 16 77 8.56 22 14 3           15 15                    
18 "Roper, Warren" 6 41 25 13 54 9.00 1 1 17           5 4                    
48 "Dunne, Ross" 2 22 9 5 27 13.50 8 2 2           3 5                    
10 "Ellis, Vaughan" 3 11 4 1 12 4.00   2             1 2                    
30 "Alexander, Terry" 4 7 1 2 9 2.25     21           1 6                    
42 "Green, Jack" 1 6 1   6 6.00                                        
16 "Searl, Doug" 1 5 1 1 6 6.00   2             2                      
11 "Farmer, Bob" 3 4 2   4 1.33   1             1 4                    
32 "Clark, Len" 1 1 1   1 1.00                                        
31 "Leslie, Barry" 1                                                  
11 "Birt, John" 16 350 38 36 386 24.13 24 16             39 18                    
32 "Davis, Barry" 17 292 72 32 324 19.06                 18 20                    
18 "Brown, Greg" 18 280 94 37 317 17.61 3 8             40 31                    
23 "Fraser, Ken" 16 210 97 58 268 16.75 13 21             39 26                    
6 "Gosper, Geoff" 18 225 45 38 263 14.61 11 7             34 14                    
15 "Gross, Don" 15 194 18 44 238 15.87 18 13             35 21                    
7 "Payne, Charlie" 18 207 80 29 236 13.11   2 52           21 22                    
10 "Noonan, Alan" 17 210 106 19 229 13.47 40 35             26 23                    
24 "McKenzie, Don" 18 204 58 19 223 12.39 3 3 333           45 48                    
29 "Egan, Kevin" 15 175 23 43 218 14.53 2 3             32 33                    
22 "Williams, John" 15 202 65 13 215 14.33   2 3           19 12                    
17 "Gerlach, Darryl" 18 180 60 25 205 11.39                 21 12                    
28 "Epis, Alec" 14 181 40 14 195 13.93                 16 29                    
8 "Greenwood, Bob" 10 153 34 31 184 18.40 14 15             29 13                    
20 "Fordham, Ted" 15 162 79 20 182 12.13 25 30 2           38 25                    
5 "Shaw, David" 15 148 28 10 158 10.53 4 6 5           20 21                    
57 "Anderson, Ian" 14 126 65 18 144 10.29 21 11 99           15 29                    
21 "Fletcher, Ken" 16 122 26 1 123 7.69                 10 10                    
19 "Somerville, John" 9 94 34 12 106 11.78 4 12 2           10 6                    
3 "Payne, Ian" 8 88 16 16 104 13.00 1 1             7 12                    
36 "Evans, Neil" 10 69 22 13 82 8.20 7 6 72           18 15                    
14 "Blew, Russell" 6 75 7 4 79 13.17   1             13 13                    
53 "Buhaj, Wally" 5 59 5 12 71 14.20 1 1             8 9                    
12 "Thompson, Bill" 6 45 15 13 58 9.67 2 2             8 5                    
9 "Waite, Bruce" 10 44 22 5 49 4.90 2 1 49           5 15                    
35 "Pryor, Geoff" 3 35 10 5 40 13.33                 2 2                    
30 "Ellis, John" 4 32 8   32 8.00 2 5             4 6                    
1 "Clarke, Jack" 2 23 4 4 27 13.50 1 1             3                      
31 "Mitchell, Hugh" 2 18 2 6 24 12.00   2 1             1                    
16 "Johnston, Graeme" 3 17 5   17 5.67   1               1                    
27 "Forsyth, Jim" 6 6 1 1 7 1.17     21             5                    
39 "Hird, Allan" 1 4 1 3 7 7.00                   2                    
1 "Murray, Kevin" 18 303 75 83 386 21.44 8 8 40           51 33                    
5 "Murphy, John" 18 352 51 25 377 20.94 8 19             63 27                    
20 "Newnham, John" 17 287 22 41 328 19.29 20 11             49 31                    
25 "Hobbs, Colin" 18 222 38 40 262 14.56 2 3             46 29                    
23 "Brown, Norm" 16 191 74 64 255 15.94 3 3 287           71 52                    
16 "Peoples, Daryl" 13 178 70 61 239 18.38 6 4 5           30 64                    
10 "Benison, John" 17 192 29 35 227 13.35     1           38 27                    
31 "Lazarus, Gary" 18 167 63 42 209 11.61 35 24 24           33 32                    
29 "Booth, John" 15 146 41 53 199 13.27 6 11             36 41                    
7 "McCrae, Ian" 12 143 10 32 175 14.58 4 6             12 14                    
24 "Ruscuklic, Alex" 17 138 85 37 175 10.29 26 30 23           24 26                    
26 "Rheinberger, Cec" 15 116 25 56 172 11.47 3 6 38           22 40                    
17 "OBrien, Paul" 14 127 40 38 165 11.79 1   97           16 33                    
6 "Eastman, Wayne" 9 139 28 20 159 17.67 2 1             33 14                    
30 "Wood, Peter" 14 150 61 7 157 11.21     13           17 13                    
12 "Cole, Max" 14 143 36 10 153 10.93                 18 11                    
40 "McGregor, Treva" 9 130 22 19 149 16.56 4 7             19 9                    
15 "Sykes, David" 11 74 38 59 133 12.09 13 9 50           20 23                    
3 "Andrews, Mike" 8 92 18 13 105 13.13 2 5             17 16                    
10 "Beattie, Bob" 8 85 22 18 103 12.88     3           15 21                    
2 "Hellings, Doug" 12 88 25 9 97 8.08                 16 24                    
21 "Cobain, Rod" 8 68 25 22 90 11.25 2 8             16 11                    
41 "Aspinall, Dennis" 6 56 3 5 61 10.17 8 4             13 3                    
19 "Ebbels, Gary" 5 51 11 9 60 12.00 6 4             9 6                    
13 "Bahen, John" 7 50 3 8 58 8.29 1 3             10 8                    
28 "Enbom, Ross" 6 30 10 12 42 7.00   2 29           11 5                    
33 "Wall, David" 9 36 12 5 41 4.56 3 2             4 4                    
14 "Cromarty, Russell" 4 27 10 9 36 9.00   2             4 2                    
8 "Telford, Dick" 2 24 2 11 35 17.50   1             5 1                    
11 "Zunneberg, Noel" 5 24 4 7 31 6.20 1   2           4 3                    
27 "Knight, Barry" 2 22 2 6 28 14.00                 4 1                    
18 "Hallahan, Mike" 3 16 4 5 21 7.00     1           2 1                    
22 "Kemp, Jim" 3 10 4 5 15 5.00 3 2             2 1                    
9 "Fry, Ron" 2 7 1 1 8 4.00     4           2 2                    
43 "Corbett, Harry" 2 4 1 2 6 3.00     12             2                    
39 "Smith, Gavin" 1 1 1 1 2 2.00     1                                  
36 "Calverley, Ray" 1                                                  
  "Kuka, Andrew" 1                                                  
6 "Bisset, George" 18 303 41 73 376 20.89 27 14 1           47 32                    
5 "Bryant, Ian" 18 260 61 31 291 16.17 3 3             36 30                    
25 "Jillard, John" 18 265 85 20 285 15.83                 38 25                    
3 "Whitten, Ted" 17 206 81 56 262 15.41 19 17 11           50 52                    
1 "Greenwood, Ken" 17 244 84 16 260 15.29   5 54           31 55                    
14 "Schultz, John" 17 184 91 43 227 13.35 3 2 217           34 38                    
27 "Chalmers, Graeme" 15 202 33 21 223 14.87 2 4             39 55                    
36 "Spargo, Ricky" 12 195 18 16 211 17.58 8 15             34 21                    
30 "McKenzie, Don" 18 180 69 18 198 11.00 22 14             28 17                    
22 "McGowan, Ron" 15 168 38 20 188 12.53                 27 32                    
